author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
do A.S.A.P.;real_estate_agent;https://balashikha.cian.ru/sale/flat/308184164/;Зеленоград;sale;flat;13;14;2;67.0;11950000;; Евстафьева;9;Салтыковская;
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/281595648/;Зеленоград;sale;flat;2;4;1;31.0;11900000;Красная Поляна пгт; Калиновая;9/5;;
ID 82171081;realtor;https://odintsovo.cian.ru/sale/flat/308160773/;Зеленоград;sale;flat;19;25;2;62.56;12000000;;;6;Одинцово;Одинград квартал Семейный ЖК
Эльдар Кудинов;realtor;https://www.cian.ru/sale/flat/308944363/;Зеленоград;sale;flat;2;12;1;28.2;12800000;Раменки;Мичуринский проспект;38;Раменки;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308852454/;Зеленоград;sale;flat;9;12;1;39.0;13500000;Теплый Стан; Академика Бакулева;6;Тропарёво;
DOGMA;developer;https://reutov.cian.ru/sale/flat/301003593/;Зеленоград;sale;flat;3;25;2;66.79;13567500;;;к4;Новокосино;Эво ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/296482843/;Зеленоград;sale;flat;23;25;2;51.52;14189121;;;;Медведково;Кит 2 ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305743646/;Зеленоград;sale;flat;13;18;4;169.0;99000000;Таганский; Талалихина;8;Пролетарская;Дом на Таганке
MERSI;real_estate_agent;https://www.cian.ru/sale/flat/308894596/;Зеленоград;sale;flat;7;7;3;118.0;100000000;Тверской;Новослободская ;11;Новослободская;
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/298746817/;Зеленоград;sale;flat;5;8;4;212.3;101990000;Петроградский;Каменноостровский проспект;64К2;Петроградская;Каменноостровский, 64
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/308293462/;Зеленоград;sale;flat;20;23;4;160.8;109000000;Очаково-Матвеевское;Староволынская ;12к3;Матвеевская;Волынский
Дом под пальмой;real_estate_agent;https://sochi.cian.ru/sale/flat/263173386/;Зеленоград;sale;flat;20;23;5;300.0;110000000;Хостинский;Курортный проспект;92/5;;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/295040022/;Зеленоград;sale;flat;4;7;2;88.4;116583780;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300472283/;Зеленоград;sale;flat;3;12;2;63.8;120000000;Раменки;Мосфильмовская ;1к3;Ломоносовский проспект;Вишневый сад
Лови Момент;real_estate_agent;https://sochi.cian.ru/sale/flat/304501102/;Зеленоград;sale;flat;26;26;3;260.0;149000000;Центральный;Виноградная ;4;;Виктория
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/302812231/;Зеленоград;sale;flat;3;8;3;163.0;175000000;Хамовники;1-й Зачатьевский переулок;5;Парк Культуры;Новая Остоженка
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306363094/;Зеленоград;sale;flat;5;5;5;306.6;180000000;Покровское-Стрешнево;Береговая ;8К1;Стрешнево;Покровский берег
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/302965842/;Зеленоград;sale;flat;1;11;5;193.0;199900000;Раменки;Мосфильмовская ;1к3;Ломоносовский проспект;Вишневый сад
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305913232/;Зеленоград;sale;flat;6;9;4;200.7;206000000;Замоскворечье;Большая Татарская ;7к3;Новокузнецкая;Четыре солнца
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/285464681/;Зеленоград;sale;flat;4;5;4;184.0;211403279;Арбат;Большой Кисловский переулок;4С1;Библиотека им. Ленина;
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/303252400/;Зеленоград;sale;flat;6;10;2;96.0;260000000;Хамовники; Льва Толстого;23к1;Парк Культуры;Литератор
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/308784065/;Зеленоград;sale;flat;6;6;5;341.0;295000000;Центральный;Итальянская ;12а;Гостиный двор;
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/289732338/;Зеленоград;sale;flat;7;7;5;363.0;350000000;Петроградский;Динамовская ;2;Крестовский остров;
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/293085065/;Зеленоград;sale;flat;3;6;4;277.9;576554399;Хамовники;Бутиковский переулок;5;Парк Культуры;Бутиковский 5
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/293085068/;Зеленоград;sale;flat;5;6;5;260.9;576554399;Хамовники;Бутиковский переулок;5;Парк Культуры;Бутиковский 5
РКС Девелопмент;developer;https://tver.cian.ru/sale/flat/303698318/;Зеленоград;sale;flat;9;11;1;42.85;6298950;Пролетарский; Сергея Лоскутова;2;;Мичуринский
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/299892596/;Зеленоград;sale;flat;3;9;2;49.07;23062900;Массандра пгт; Мухина;17А;;Клубный дом Массандра Парк
Гранд Хаус;real_estate_agent;https://spb.cian.ru/sale/flat/304163595/;Зеленоград;sale;flat;2;5;2;67.8;4500000;Сиверский городской поселок; Толмачева;71;;
ID 108303424;realtor;https://nn.cian.ru/sale/flat/302637038/;Зеленоград;sale;flat;7;9;3;61.0;8749000;Дзержинск; Комбрига Патоличева;29;;
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/300370467/;Зеленоград;sale;flat;3;6;1;35.2;16800000;Лазаревский;Лучезарная ;18/8;;
Ольга Приходько;realtor;https://spb.cian.ru/sale/flat/307040264/;Зеленоград;sale;flat;2;5;4;68.0;16990000;Центральный;Невский проспект;106;Маяковская;
MASTER-GROUP Real Estate;real_estate_agent;https://spb.cian.ru/sale/flat/296216530/;Зеленоград;sale;flat;6;8;2;108.4;33000000;Василеостровский;7-я Васильевского острова линия;38;Василеостровская;
Максим Назаренко;realtor;https://spb.cian.ru/sale/flat/285651644/;Зеленоград;sale;flat;6;8;2;85.7;33208750;Центральный;4-я Советская ;9;Площадь Восстания;4-я Советская 9
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/298017710/;Зеленоград;sale;flat;3;4;5;224.9;91750000;Петроградский;проспект Динамо;23;Крестовский остров;
Солнечный Берег;real_estate_agent;https://sochi.cian.ru/sale/flat/307391726/;Зеленоград;sale;flat;2;7;3;108.0;130000000;Хостинский;Курортный проспект;89;;Камелия
